Iteraciones,Energia_liberada,Energia_total
106700,0.000000,0.256947
106800,0.000000,0.260755
106900,0.000000,0.277975
107000,0.000000,0.259197
107100,0.000000,0.274708
107200,0.000000,0.275184
107300,0.000000,0.261932
107400,0.000000,0.252286
107500,0.000000,0.271577
107600,0.000000,0.275571
107700,0.000000,0.253614
107800,0.000000,0.294615
107900,0.000000,0.288694
108000,0.000000,0.290690
108100,0.000000,0.238630
108200,0.000000,0.239276
108300,0.000000,0.238805
108400,0.000000,0.240210
108500,0.000000,0.234197
108600,0.000000,0.243088
108700,0.000000,0.215445
108800,0.000000,0.243620
108900,0.000000,0.255911
109000,0.000000,0.254514
109100,0.000000,0.236343
109200,0.000000,0.232142
109300,0.000000,0.262602
109400,0.000000,0.250639
109500,0.000000,0.251231
109600,0.000000,0.248395
109700,0.000000,0.265504
109800,0.000000,0.239739
109900,0.000000,0.242591
110000,0.000000,0.267543
110100,0.000000,0.267530
110200,0.000000,0.276902
110300,0.000000,0.258423
110400,0.000000,0.254613
110500,0.000000,0.217132
110600,0.000000,0.216657
110700,0.000000,0.229584
110800,0.000000,0.253358
110900,0.000000,0.277520
111000,0.000000,0.261402
111100,0.000000,0.268666
111200,0.000000,0.239722
111300,0.000000,0.251019
111400,0.000000,0.218129
111500,0.000000,0.251963
111600,0.000000,0.247586
111700,0.000000,0.247953
111800,0.000000,0.218398
111900,0.000000,0.202710
112000,0.000000,0.240919
112100,0.000000,0.248873
112200,0.000000,0.234002
112300,0.000000,0.227806
112400,0.000000,0.233221
112500,0.000000,0.244039
112600,0.000000,0.249315
112700,0.000000,0.240167
112800,0.000000,0.252623
112900,0.000000,0.262430
113000,0.000000,0.236962
113100,0.000000,0.255371
113200,0.000000,0.264120
113300,0.000000,0.275862
113400,0.000000,0.269485
113500,0.000000,0.274379
113600,0.000000,0.221210
113700,0.000000,0.218801
113800,0.000000,0.235955
113900,0.000000,0.267380
114000,0.000000,0.253848
114100,0.000000,0.257278
114200,0.000000,0.240629
114300,0.000000,0.233292
114400,0.000000,0.241822
114500,0.000000,0.271051
114600,0.000000,0.275266
114700,0.000000,0.259415
114800,0.000000,0.238735
114900,0.000000,0.261460
115000,0.000000,0.258719
115100,0.000000,0.283605
115200,0.000000,0.256343
115300,0.000000,0.256817
115400,0.000000,0.266301
115500,0.000000,0.262622
115600,0.000000,0.244050
115700,0.000000,0.247013
115800,0.000000,0.259742
115900,0.000000,0.300015
116000,0.000000,0.305913
116100,0.000000,0.247643
116200,0.000000,0.277246
116300,0.000000,0.251721
116400,0.000000,0.228152
116500,0.000000,0.248042
116600,0.000000,0.273583
116700,0.000000,0.258779
116800,0.000000,0.241355
116900,0.000000,0.243446
117000,0.000000,0.267126
117100,0.000000,0.270413
117200,0.000000,0.275475
117300,0.000000,0.285369
117400,0.000000,0.274250
117500,0.000000,0.266755
117600,0.000000,0.254717
117700,0.000000,0.258240
117800,0.000000,0.271901
117900,0.000000,0.267277
118000,0.000000,0.271527
118100,0.000000,0.266877
118200,0.000000,0.237819
118300,0.000000,0.234296
118400,0.000000,0.233994
118500,0.000000,0.233457
118600,0.000000,0.226652
118700,0.000000,0.228013
118800,0.000000,0.243412
118900,0.000000,0.219255
119000,0.000000,0.245184
119100,0.000000,0.234789
119200,0.000000,0.237286
119300,0.000000,0.253471
119400,0.000000,0.251726
119500,0.000000,0.242700
119600,0.000000,0.229303
119700,0.000000,0.242646
119800,0.000000,0.232264
119900,0.000000,0.259679
120000,0.000000,0.264817
120100,0.000000,0.284431
120200,0.000000,0.276354
120300,0.000000,0.268704
120400,0.000000,0.255454
120500,0.000000,0.254361
120600,0.000000,0.215199
120700,0.000000,0.230558
120800,0.000000,0.242034
120900,0.000000,0.252079
121000,0.000000,0.270076
121100,0.000000,0.257702
121200,0.000000,0.265254
121300,0.000000,0.254717
121400,0.000000,0.243360
121500,0.000000,0.241534
121600,0.000000,0.223847
121700,0.000000,0.220950
121800,0.000000,0.254840
121900,0.000000,0.261947
122000,0.000000,0.252382
122100,0.000000,0.260856
122200,0.000000,0.273687
122300,0.000000,0.291748
122400,0.000000,0.290175
122500,0.000000,0.253713
122600,0.000000,0.265624
122700,0.000000,0.294188
122800,0.000000,0.304535
122900,0.000000,0.262126
123000,0.000000,0.272265
123100,0.000000,0.279408
123200,0.000000,0.260925
123300,0.000000,0.245736
123400,0.000000,0.220036
123500,0.000000,0.257292
123600,0.000000,0.247139
123700,0.000000,0.245634
123800,0.000000,0.254317
123900,0.000000,0.269903
124000,0.000000,0.274830
124100,0.000000,0.277436
124200,0.000000,0.282224
124300,0.000000,0.300310
124400,0.000000,0.286049
124500,0.000000,0.309594
124600,0.000000,0.286883
124700,0.000000,0.262605
124800,0.000000,0.228923
124900,0.000000,0.251419
125000,0.000000,0.247284
125100,0.000000,0.274133
125200,0.000000,0.311729
125300,0.000000,0.269225
125400,0.000000,0.250768
125500,0.000000,0.259090
125600,0.000000,0.267542
125700,0.000000,0.271639
125800,0.000000,0.261675
125900,0.000000,0.274281
126000,0.000000,0.275248
126100,0.000000,0.271189
126200,0.000000,0.293307
126300,0.000000,0.290866
126400,0.000000,0.267536
126500,0.000000,0.272584
126600,0.000000,0.255971
126700,0.000000,0.263289
126800,0.000000,0.266333
126900,0.000000,0.262372
127000,0.000000,0.260510
127100,0.000000,0.295610
127200,0.000000,0.296291
127300,0.000000,0.294935
127400,0.000000,0.295327
127500,0.000000,0.277389
127600,0.000000,0.270148
127700,0.000000,0.296850
127800,0.000000,0.276245
127900,0.000000,0.263191
128000,0.000000,0.268396
128100,0.000000,0.251125
128200,0.000000,0.250813
128300,0.000000,0.289654
128400,0.000000,0.269464
128500,0.000000,0.281349
128600,0.000000,0.256708
128700,0.000000,0.269959
128800,0.000000,0.259279
128900,0.000000,0.258448
129000,0.000000,0.230897
129100,0.000000,0.223644
129200,0.000000,0.209428
129300,0.000000,0.226677
129400,0.000000,0.244963
129500,0.000000,0.252426
129600,0.000000,0.251169
129700,0.000000,0.261763
129800,0.000000,0.235376
129900,0.000000,0.246704
130000,0.000000,0.236504
130100,0.000000,0.242768
130200,0.000000,0.231165
130300,0.000000,0.237956
130400,0.000000,0.244155
130500,0.000000,0.251763
130600,0.000000,0.247778
130700,0.000000,0.287346
130800,0.000000,0.298863
130900,0.000000,0.292401
131000,0.000000,0.271114
131100,0.000000,0.236010
131200,0.000000,0.236929
131300,0.000000,0.254697
131400,0.000000,0.258619
131500,0.000000,0.273315
131600,0.000000,0.258744
131700,0.000000,0.269618
131800,0.000000,0.248495
131900,0.000000,0.265181
132000,0.000000,0.281807
132100,0.000000,0.290713
132200,0.000000,0.298846
132300,0.000000,0.294474
132400,0.000000,0.299841
132500,0.000000,0.286504
132600,0.000000,0.263946
132700,0.000000,0.242553
132800,0.000000,0.269231
132900,0.000000,0.260473
133000,0.000000,0.237373
133100,0.000000,0.251086
133200,0.000000,0.262739
133300,0.000000,0.254978
133400,0.000000,0.269506
133500,0.000000,0.249027
133600,0.000000,0.232382
133700,0.000000,0.251051
133800,0.000000,0.267310
133900,0.000000,0.266686
134000,0.000000,0.251214
134100,0.000000,0.243250
134200,0.000000,0.259992
134300,0.000000,0.247489
134400,0.000000,0.244759
134500,0.000000,0.266883
134600,0.000000,0.293916
134700,0.000000,0.266598
134800,0.000000,0.294366
134900,0.000000,0.276656
135000,0.000000,0.276628
135100,0.000000,0.243227
135200,0.000000,0.278099
135300,0.000000,0.248650
135400,0.000000,0.249119
135500,0.000000,0.242801
135600,0.000000,0.266257
135700,0.000000,0.233876
135800,0.000000,0.243947
135900,0.000000,0.269791
136000,0.000000,0.263760
136100,0.000000,0.269933
136200,0.000000,0.245125
136300,0.000000,0.260830
136400,0.000000,0.270394
136500,0.000000,0.225885
136600,0.000000,0.223750
136700,0.000000,0.239687
136800,0.000000,0.257794
136900,0.000000,0.279362
137000,0.000000,0.287493
137100,0.000000,0.291270
137200,0.000000,0.248258
137300,0.000000,0.230513
137400,0.000000,0.266528
137500,0.000000,0.273127
137600,0.000000,0.274164
137700,0.000000,0.276456
137800,0.000000,0.300173
137900,0.000000,0.291784
138000,0.000000,0.287740
138100,0.000000,0.285442
138200,0.000000,0.260282
138300,0.000000,0.254048
138400,0.000000,0.294707
138500,0.000000,0.267635
138600,0.000000,0.276913
138700,0.000000,0.270046
138800,0.000000,0.273160
138900,0.000000,0.301703
139000,0.000000,0.287000
139100,0.000000,0.283787
139200,0.000000,0.281799
139300,0.000000,0.266889
139400,0.000000,0.241923
139500,0.000000,0.250815
139600,0.000000,0.271610
139700,0.000000,0.263095
139800,0.000000,0.258654
139900,0.000000,0.242716
140000,0.000000,0.228647
140100,0.000000,0.242234
140200,0.000000,0.248103
140300,0.000000,0.249679
140400,0.000000,0.247607
140500,0.000000,0.245271
140600,0.000000,0.266891
140700,0.000000,0.254301
140800,0.000000,0.286641
140900,0.000000,0.263084
141000,0.000000,0.255134
141100,0.000000,0.295008
141200,0.000000,0.296137
141300,0.000000,0.253848
141400,0.000000,0.259406
141500,0.000000,0.269426
141600,0.000000,0.263514
141700,0.000000,0.261381
141800,0.000000,0.279667
141900,0.000000,0.239204
142000,0.000000,0.269165
142100,0.000000,0.242114
142200,0.000000,0.267225
142300,0.000000,0.249245
142400,0.000000,0.266305
142500,0.000000,0.272501
142600,0.000000,0.315070
142700,0.000000,0.280444
142800,0.000000,0.252054
142900,0.000000,0.268620
143000,0.000000,0.251204
143100,0.000000,0.250449
143200,0.000000,0.239437
143300,0.000000,0.270512
143400,0.000000,0.240013
143500,0.000000,0.229348
143600,0.000000,0.231487
143700,0.000000,0.217478
143800,0.000000,0.246837
143900,0.000000,0.259239
144000,0.000000,0.238703
144100,0.000000,0.277556
144200,0.000000,0.257996
144300,0.000000,0.255849
144400,0.000000,0.250822
144500,0.000000,0.251084
144600,0.000000,0.241979
144700,0.000000,0.258995
144800,0.000000,0.266333
144900,0.000000,0.279555
145000,0.000000,0.265383
145100,0.000000,0.262685
145200,0.000000,0.304299
145300,0.000000,0.294267
145400,0.000000,0.237914
145500,0.000000,0.233559
145600,0.000000,0.230653
145700,0.000000,0.259718
145800,0.000000,0.263278
145900,0.000000,0.282119
146000,0.000000,0.251450
146100,0.000000,0.257194
146200,0.000000,0.263725
146300,0.000000,0.249696
146400,0.000000,0.259858
146500,0.000000,0.260045
146600,0.000000,0.258594
146700,0.000000,0.261003
146800,0.000000,0.216659
146900,0.000000,0.207369
147000,0.000000,0.232824
147100,0.000000,0.236056
147200,0.000000,0.215164
147300,0.000000,0.213312
147400,0.000000,0.242848
147500,0.000000,0.212655
147600,0.000000,0.215055
147700,0.000000,0.217895
147800,0.000000,0.227862
147900,0.000000,0.257683
148000,0.000000,0.270880
148100,0.000000,0.273118
148200,0.000000,0.260743
148300,0.000000,0.260407
148400,0.000000,0.273262
148500,0.000000,0.277910
148600,0.000000,0.241147
148700,0.000000,0.247340
148800,0.000000,0.271769
148900,0.000000,0.269577
149000,0.000000,0.246030
149100,0.000000,0.241541
149200,0.000000,0.228808
149300,0.000000,0.210437
149400,0.000000,0.244899
149500,0.000000,0.263065
149600,0.000000,0.272750
149700,0.000000,0.281632
149800,0.000000,0.241249
149900,0.000000,0.215967
150000,0.000000,0.224574
150100,0.000000,0.238608
150200,0.000000,0.252064
150300,0.000000,0.248755
150400,0.000000,0.261807
150500,0.000000,0.215740
150600,0.000000,0.247780
150700,0.000000,0.253158
150800,0.000000,0.284562
150900,0.000000,0.267659
151000,0.000000,0.255093
151100,0.000000,0.236053
151200,0.000000,0.237714
151300,0.000000,0.224939
151400,0.000000,0.219162
151500,0.000000,0.257304
151600,0.000000,0.230745
151700,0.000000,0.253051
151800,0.000000,0.269027
151900,0.000000,0.269419
152000,0.000000,0.289718
152100,0.000000,0.285698
152200,0.000000,0.272882
152300,0.000000,0.287825
152400,0.000000,0.270939
152500,0.000000,0.257599
152600,0.000000,0.289927
152700,0.000000,0.272486
152800,0.000000,0.275157
152900,0.000000,0.265244
153000,0.000000,0.243555
153100,0.000000,0.270893
153200,0.000000,0.258668
153300,0.000000,0.258342
153400,0.000000,0.257432
153500,0.000000,0.249577
153600,0.000000,0.268291
153700,0.000000,0.292272
153800,0.000000,0.287351
153900,0.000000,0.265962
154000,0.000000,0.246821
154100,0.000000,0.253541
154200,0.000000,0.250520
154300,0.000000,0.252997
154400,0.000000,0.245247
154500,0.000000,0.268805
154600,0.000000,0.268249
154700,0.000000,0.276073
154800,0.000000,0.275830
154900,0.000000,0.265071
155000,0.000000,0.247720
155100,0.000000,0.269719
155200,0.000000,0.245811
155300,0.000000,0.251721
155400,0.000000,0.246543
155500,0.000000,0.230215
155600,0.000000,0.251510
155700,0.000000,0.253927
155800,0.000000,0.214403
155900,0.000000,0.205037
156000,0.000000,0.238254
156100,0.000000,0.246362
156200,0.000000,0.252001
156300,0.000000,0.236621
156400,0.000000,0.261175
156500,0.000000,0.222754
156600,0.000000,0.220395
156700,0.000000,0.244742
156800,0.000000,0.248137
156900,0.000000,0.250350
157000,0.000000,0.251912
157100,0.000000,0.278090
157200,0.000000,0.269640
157300,0.000000,0.287280
157400,0.000000,0.288089
157500,0.000000,0.267507
157600,0.000000,0.292525
157700,0.000000,0.275041
157800,0.000000,0.278326
157900,0.000000,0.276517
158000,0.000000,0.255471
158100,0.000000,0.257429
158200,0.000000,0.283468
158300,0.000000,0.274281
158400,0.000000,0.246176
158500,0.000000,0.245146
158600,0.000000,0.253273
158700,0.000000,0.247471
158800,0.000000,0.257475
158900,0.000000,0.257841
159000,0.000000,0.272168
159100,0.000000,0.253663
159200,0.000000,0.263517
159300,0.000000,0.285865
159400,0.000000,0.247980
159500,0.000000,0.250424
159600,0.000000,0.251293
159700,0.000000,0.252109
159800,0.000000,0.212917
159900,0.000000,0.222333
160000,0.000000,0.246071
160100,0.000000,0.260974
160200,0.000000,0.237267
160300,0.000000,0.260420
160400,0.000000,0.264510
160500,0.000000,0.257656
160600,0.000000,0.266010
160700,0.000000,0.248710
160800,0.000000,0.255888
160900,0.000000,0.277372
161000,0.000000,0.268698
161100,0.000000,0.276353
161200,0.000000,0.247743
161300,0.000000,0.261703
161400,0.000000,0.247507
161500,0.000000,0.241612
161600,0.000000,0.227989
161700,0.000000,0.251444
161800,0.000000,0.234521
161900,0.000000,0.220743
162000,0.000000,0.244659
162100,0.000000,0.277261
162200,0.000000,0.285873
162300,0.000000,0.274547
162400,0.000000,0.296771
162500,0.000000,0.277554
162600,0.000000,0.291273
162700,0.000000,0.277018
162800,0.000000,0.259080
162900,0.000000,0.283377
163000,0.000000,0.269275
163100,0.000000,0.250344
163200,0.000000,0.239379
163300,0.000000,0.253405
163400,0.000000,0.257875
163500,0.000000,0.256812
163600,0.000000,0.266546
163700,0.000000,0.246238
163800,0.000000,0.276580
163900,0.000000,0.272824
164000,0.000000,0.250502
164100,0.000000,0.219812
164200,0.000000,0.225361
164300,0.000000,0.244037
164400,0.000000,0.254553
164500,0.000000,0.283985
164600,0.000000,0.281695
164700,0.000000,0.296147
164800,0.000000,0.277269
164900,0.000000,0.271119
165000,0.000000,0.258580
165100,0.000000,0.274648
165200,0.000000,0.270602
165300,0.000000,0.292203
165400,0.000000,0.268178
165500,0.000000,0.246517
165600,0.000000,0.250699
165700,0.000000,0.241518
165800,0.000000,0.258078
165900,0.000000,0.264041
166000,0.000000,0.261279
166100,0.000000,0.270948
166200,0.000000,0.257386
166300,0.000000,0.274646
166400,0.000000,0.272738
166500,0.000000,0.271386
166600,0.000000,0.296910
166700,0.000000,0.234508
166800,0.000000,0.241297
166900,0.000000,0.243562
167000,0.000000,0.219287
167100,0.000000,0.240729
167200,0.000000,0.262824
167300,0.000000,0.246049
167400,0.000000,0.245096
167500,0.000000,0.248165
167600,0.000000,0.263014
167700,0.000000,0.258481
167800,0.000000,0.267914
167900,0.000000,0.274087
168000,0.000000,0.284071
168100,0.000000,0.278886
168200,0.000000,0.252892
168300,0.000000,0.240105
168400,0.000000,0.250849
168500,0.000000,0.249075
168600,0.000000,0.264957
168700,0.000000,0.247598
168800,0.000000,0.272773
168900,0.000000,0.263931
169000,0.000000,0.293197
169100,0.000000,0.283844
169200,0.000000,0.301789
169300,0.000000,0.277719
169400,0.000000,0.287913
169500,0.000000,0.276366
169600,0.000000,0.305479
169700,0.000000,0.279982
169800,0.000000,0.263752
169900,0.000000,0.266372
170000,0.000000,0.275961
170100,0.000000,0.253749
170200,0.000000,0.229948
170300,0.000000,0.236542
170400,0.000000,0.256609
170500,0.000000,0.247229
170600,0.000000,0.267669
170700,0.000000,0.250016
170800,0.000000,0.259811
170900,0.000000,0.230147
171000,0.000000,0.250099
171100,0.000000,0.243155
171200,0.000000,0.255078
171300,0.000000,0.247368
171400,0.000000,0.270494
171500,0.000000,0.294109
171600,0.000000,0.265915
171700,0.000000,0.277598
171800,0.000000,0.285235
171900,0.000000,0.308695
172000,0.000000,0.288896
172100,0.000000,0.286539
172200,0.000000,0.253906
172300,0.000000,0.248258
172400,0.000000,0.212231
172500,0.000000,0.224313
172600,0.000000,0.246997
172700,0.000000,0.269974
172800,0.000000,0.266278
172900,0.000000,0.248375
173000,0.000000,0.250553
173100,0.000000,0.268721
173200,0.000000,0.284984
173300,0.000000,0.254120
173400,0.000000,0.222893
173500,0.000000,0.235788
173600,0.000000,0.245259
173700,0.000000,0.228021
173800,0.000000,0.257545
173900,0.000000,0.273344
174000,0.000000,0.257447
174100,0.000000,0.274942
174200,0.000000,0.286884
174300,0.000000,0.293350
174400,0.000000,0.289244
174500,0.000000,0.259158
174600,0.000000,0.252580
174700,0.000000,0.263978
174800,0.000000,0.266292
174900,0.000000,0.282631
175000,0.000000,0.230098
175100,0.000000,0.226685
175200,0.000000,0.234003
175300,0.000000,0.250231
175400,0.000000,0.242523
175500,0.000000,0.231049
175600,0.000000,0.259944
175700,0.000000,0.279136
175800,0.000000,0.283824
175900,0.000000,0.295184
176000,0.000000,0.273083
176100,0.000000,0.294120
176200,0.000000,0.260046
176300,0.000000,0.279823
176400,0.000000,0.289105
176500,0.000000,0.275194
176600,0.000000,0.289230
176700,0.000000,0.274816
176800,0.000000,0.260774
176900,0.000000,0.277174
177000,0.000000,0.225154
177100,0.000000,0.237803
177200,0.000000,0.236581
177300,0.000000,0.248001
177400,0.000000,0.245120
177500,0.000000,0.261125
177600,0.000000,0.229230
177700,0.000000,0.239621
177800,0.000000,0.248660
177900,0.000000,0.275053
178000,0.000000,0.289856
178100,0.000000,0.293221
178200,0.000000,0.287358
178300,0.000000,0.287406
178400,0.000000,0.268101
178500,0.000000,0.277714
178600,0.000000,0.255611
178700,0.000000,0.244913
178800,0.000000,0.252141
178900,0.000000,0.234817
179000,0.000000,0.237844
179100,0.000000,0.263379
179200,0.000000,0.262318
179300,0.000000,0.247835
179400,0.000000,0.238575
179500,0.000000,0.232378
179600,0.000000,0.238855
179700,0.000000,0.256476
179800,0.000000,0.237386
179900,0.000000,0.244140
180000,0.000000,0.240713
180100,0.000000,0.234762
180200,0.000000,0.223591
180300,0.000000,0.280030
180400,0.000000,0.286832
180500,0.000000,0.238573
180600,0.000000,0.233532
180700,0.000000,0.271003
180800,0.000000,0.267004
180900,0.000000,0.260051
181000,0.000000,0.256521
181100,0.000000,0.271947
181200,0.000000,0.284258
181300,0.000000,0.275459
181400,0.000000,0.282248
181500,0.000000,0.271517
181600,0.000000,0.269227
181700,0.000000,0.224579
181800,0.000000,0.250354
181900,0.000000,0.267035
182000,0.000000,0.260362
182100,0.000000,0.254378
182200,0.000000,0.276934
182300,0.000000,0.250810
182400,0.000000,0.247084
182500,0.000000,0.248527
182600,0.000000,0.236241
182700,0.000000,0.258792
182800,0.000000,0.267730
182900,0.000000,0.310105
183000,0.000000,0.298081
183100,0.000000,0.281500
183200,0.000000,0.248639
183300,0.000000,0.272658
183400,0.000000,0.263421
183500,0.000000,0.283624
183600,0.000000,0.292664
183700,0.000000,0.280444
183800,0.000000,0.260206
183900,0.000000,0.280671
184000,0.000000,0.274066
184100,0.000000,0.274044
184200,0.000000,0.256357
